,price,direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,weighted_sharpe,et,schwab,rollover,roth,simple,sim1,sim2,sim3,dm,fid,Owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,up_down,exact_amt,fid_target,fid_diff,fid_bid_ask,fid_nshares,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,dm_target,dm_diff,dm_bid_ask,dm_nshares
UI,108.3000030517578,0.0,0.3430511182108626,0.6569488817891374,0.4729944400317712,0.1700083542188805,0.4667711633169991,-0.902221603892332,0,217,0,758,0,217,650,217,0,758,975,0.0,0.0,0.41,1.0,0.27671720585169196,0.4752044529145018,0.2787095548568019,0.4693960975007727,0.26957746584406067,0.49648164347172136,0.3214592847822237,0.35609656438584236,0.33290887695200627,0.3287742259881577,0.28533098937804424,0.450474482959937,0.33290887695200627,0.3287742259881577,0.4667711633169991,1.6141215569378446,-0.6926581089286286,1.0,1.2554870170645687,1.0,1.1277435085322844,1.2520003736334622,1.0,1.126000186816731,1.268342441118167,1.0,1.1341712205590835,1.1858926567286325,1.0,1.0929463283643162,1.1704802109860206,1.0,1.0852401054930103,1.240709104466955,1.0,1.1203545522334775,1.1704802109860206,1.0,1.0852401054930103,0.0,0.0,1.9484673629846838e-05,5.5028180720743894e-05,0.0009647105467389793,2.8567923770314237e-05,0.0009647105467389793,0.0,0.0,108.13010360306568,0,1,0.0,0.0,-758.0,113.33750704794623,-7,0.29347962920254683,-216.70652037079745,113.1560593697415,-2,5.421405634097014,-211.57859436590297,113.9969677622871,-2,189.07473950549098,-460.925260494509,113.9969677622871,-4,5.617743197915228,-211.38225680208478,113.9969677622871,-2,19.130187567607166,19.130187567607166,103.75707222464533,0
CNC,74.0,0.0,0.3067092651757188,0.6932907348242812,0.3455123113582208,0.3512949039264829,0.6104082697457199,1.122632788854653,0,148,0,0,0,74,222,2812,0,0,148,0.0,0.0,1.0,1.0,0.33235690505300636,0.3300672699478727,0.33366678467847327,0.3270025756582224,0.3338379730397014,0.3266030219628243,0.325359132233442,0.34666927212777404,0.328916962533536,0.3381793194845953,0.3225456643533701,0.35345738620220096,0.328916962533536,0.3381793194845953,0.6104082697457199,1.7577586633665654,1.122632788854653,2.8152908977832816,1.2046282118570473,1.407255389361156,1.3059418006091015,1.2025476798195485,1.4027984234844184,1.3026730516519835,1.2022766993147884,1.4022183961072967,1.3022475477110427,1.2159615544575444,1.431646866220328,1.3238042103389362,1.2101526369698379,1.4191211597698892,1.3146368983698635,1.2206261089832244,1.4417412430445133,1.3311836760138689,1.2101526369698379,1.4191211597698892,1.3146368983698635,0.0,0.0,0.003801628166949918,0.00153311144937831,0.0015152305374483807,0.0008052723458183581,0.0015152305374483807,0.0,0.0,73.99280172064478,0,1,0.0,0.0,0.0,73.8625037223119,0,57.2604112338519,-90.7395887661481,76.77521311131699,-1,151.04295545473101,77.04295545473101,74.8197406879944,1,296.9717913080238,74.9717913080238,73.88192906469672,1,158.35288834994537,-2653.6471116500547,77.4872598449249,-34,30.046986101206812,30.046986101206812,71.6864311391721,0
NVEE,93.9800033569336,1.0,0.3442492012779553,0.6557507987220448,0.4666401906274821,0.1507936507936507,0.7187921586495162,1.0459392958586495,0,0,0,0,0,282,376,2068,0,0,0,0.0,0.0,1.0,1.0,0.2589825746012765,0.5294895876714927,0.2606415765929683,0.5242009860490089,0.2511628850632301,0.555060709288154,0.3093795823504118,0.3861585735747945,0.3202576402463211,0.3590276796445042,0.2713500808926624,0.4911297411335741,0.3202576402463211,0.3590276796445042,0.7187921586495162,1.8661425522703616,1.0459392958586495,2.738597404787278,1.3914335117598307,1.704773249900549,1.5481033808301898,1.3868501558286228,1.695714406243439,1.541282281036031,1.4138092595362561,1.7492613831868042,1.5815353213615302,1.272411728619531,1.4755545261909198,1.3739831274052254,1.251055822724439,1.4357695272905417,1.3434126750074904,1.3585294495598368,1.6401482609519114,1.499338855255874,1.251055822724439,1.4357695272905417,1.3434126750074904,0.0,0.0,0.004122637412032601,0.00146897238105466,0.0018580404705815766,0.0008335069718533734,0.0018580404705815766,0.0,0.0,94.1789674855229,0,1,0.0,0.0,0.0,93.99488044966151,0,62.095476783687126,62.095476783687126,91.30142704336623,1,144.7239403279146,-137.2760596720854,98.47782851128102,-1,364.15950789944526,-11.84049210055474,98.47782851128102,0,163.90509017004084,-1904.094909829959,98.47782851128102,-19,36.84489905348565,36.84489905348565,90.50883606985961,0
HHH,64.41999816894531,1.0,0.3258785942492013,0.6741214057507987,0.4686258935663225,0.1612364243943191,-0.0364107136597328,0.8597360946311395,0,129,644,129,193,387,580,387,0,966,1095,0.0,1.0,1.0,1.0,0.2646979731568861,0.5114610734042941,0.2668276096111324,0.504878006588117,0.2578004265779133,0.5332864835924896,0.3081012849110322,0.3894206648396121,0.32013042777307166,0.359338722137766,0.271969211782798,0.4892714307828204,0.32013042777307166,0.359338722137766,-0.0364107136597328,1.1109396799611126,0.8597360946311395,2.552394203559768,1.05528290145627,1.614871362034169,1.3350771317452195,1.0545522871353072,1.6049406190447952,1.3297464530900514,1.0577087932055076,1.6482372860666232,1.3529730396360655,1.0418203029438329,1.4403693231475379,1.2410948130456854,1.0385283543276966,1.4003354534573096,1.2194319038925032,1.0528222291625915,1.5816409756443723,1.3172316024034818,1.0385283543276966,1.4003354534573096,1.2194319038925032,0.0,0.003365632393153315,0.0026424426617690415,0.0009607668226799232,0.0003472948691666853,0.0005903640352504166,0.0003472948691666853,0.0,0.0,64.27233407278733,0,1,0.0,745.746367308813,-220.25363269118702,66.94185114226515,-3,39.8006714044748,-89.1993285955252,66.78864067105155,-1,94.65525840229901,-292.344741597701,67.32306954337955,-4,68.06672440894484,-511.9332755910552,67.32306954337955,-8,116.0922148205989,-270.9077851794011,67.32306954337955,-4,6.88684912887543,6.88684912887543,62.34644641611458,0
SBUX,88.25,1.0,0.3813897763578275,0.6186102236421724,0.7982525814138205,0.0985797827903091,0.5303467543352652,0.8318081148264036,0,176,2559,2383,0,530,1500,5030,0,4942,5118,0.0,1.0,1.0,1.0,0.2170717461696425,0.6813279718552033,0.21917316565199235,0.672729381654746,0.20621024882760314,0.7278255503599755,0.29947975271264554,0.4118582974491848,0.3190286989799717,0.3620384877898665,0.23670681365100016,0.6054019190782455,0.3190286989799717,0.3620384877898665,0.5303467543352652,1.6776971479561107,0.8318081148264036,2.524466223755032,1.4226682465998002,1.8793573797384195,1.65101281316911,1.416352711998967,1.864452323596781,1.6404025177978738,1.4573111073427418,1.9620464490155447,1.7096787781791432,1.2375140740793118,1.4643229602917476,1.3509185171855296,1.206021248893306,1.3983016204102459,1.3021614346517758,1.3678611794594517,1.7517584701521,1.559809824805776,1.206021248893306,1.3983016204102459,1.3021614346517758,0.0,0.004325708385203328,0.0031918346941698745,0.0011018728523788288,0.0013021265234859174,0.0006759459622420996,0.0013021265234859174,0.0,0.0,88.36452921362958,0,1,0.0,958.4770222871172,-3983.522977712883,91.40133902550572,-44,48.075655785472996,-127.924344214527,90.92613768641968,-1,108.5570995025324,-421.4429004974676,91.70584127303884,-5,255.2052883256228,-1244.7947116743771,91.70584127303884,-14,132.9214843218566,-4897.078515678143,91.70584127303884,-53,25.82113849096509,25.82113849096509,86.29035516384651,0
IDXX,499.2999877929688,0.0,0.242811501597444,0.7571884984025559,0.4070691024622716,0.3763575605680869,0.8279173200126181,2.196344619701214,8987,499,1498,5492,0,0,3495,3994,0,6990,16476,1.0,1.0,1.0,1.0,0.32144684265787243,0.35612684948375245,0.32708313753805274,0.3425424068826963,0.3263927867101566,0.34419200377814113,0.29982520288685754,0.4109441482904235,0.31439600306304905,0.3735103635466521,0.2862844843999244,0.44779648529342403,0.31439600306304905,0.3735103635466521,0.8279173200126181,1.9752677136334635,2.196344619701214,3.8890027286298428,1.2743254116817873,1.6220238544492798,1.4481746330655336,1.2625960596319779,1.592372295801082,1.42748417771653,1.2640146087545903,1.595943853344578,1.4299792310495842,1.322774336459706,1.7473929387883709,1.5350836376240384,1.2894941068660921,1.6607746164523678,1.4751343616592298,1.3563765355075383,1.8370775685108705,1.5967270520092045,1.2894941068660921,1.6607746164523678,1.4751343616592298,0.028887158919966207,0.021718257771172964,0.009963574266092307,0.004675052557807029,0.0024259164128061436,0.0025952968899108134,0.0024259164128061436,4982.361060049329,-4004.6389399506706,522.4066893934162,-8,1,0.0,4812.264069622307,-2177.735930377693,519.5800059842733,-4,150.07210983845428,-348.92789016154575,519.0668416707254,-1,460.58866465560396,460.58866465560396,502.71258984588366,1,475.4581727792815,-3019.5418272207185,522.4066893934162,-6,510.3525046862951,-3483.647495313705,522.4066893934162,-7,48.10586569950176,48.10586569950176,481.01400796258014,0
ANET,264.70001220703125,0.0,0.2621163166397415,0.7378836833602584,0.3248995983935743,0.5748098055790364,0.9031596083315224,1.1177215102882152,265,0,0,0,0,0,0,0,0,0,265,1.0,1.0,1.0,1.0,0.3439022264038003,0.3034924213576374,0.3467380260770951,0.29710930169298594,0.35200670048530924,0.2853909962574391,0.30817871230590205,0.3892226166591322,0.31358467381703437,0.3755397778462362,0.3133527981168242,0.37612091451767127,0.31358467381703437,0.3755397778462362,0.9031596083315224,2.050510001952368,1.1177215102882152,2.8103796192168438,1.2435055293594577,1.3683486643732148,1.3059270968663363,1.2378187842951305,1.3593530062812091,1.29858589528817,1.2274465118545197,1.342992189136629,1.2852193504955745,1.3224635222525896,1.495097387544594,1.4087804548985918,1.3095332973292089,1.4741073229066632,1.391820310117936,1.3100798895489798,1.474992790034808,1.392536339791894,1.3095332973292089,1.4741073229066632,1.391820310117936,0.028194505458680984,0.005806635708697371,0.0037251551007475665,0.0016581293845094316,0.0025650453330716954,0.0008378988256932544,0.0025650453330716954,4862.8944955741845,4597.8944955741845,254.54173758572122,18,1,0.0,1286.6162967933622,1286.6162967933622,252.46169326796084,5,56.10856812170097,56.10856812170097,252.4321903080851,0,163.35978892088883,163.35978892088883,270.1387935445749,1,502.7262113073261,502.7262113073261,264.6260771512657,2,164.76872685689264,164.76872685689264,270.1387935445749,1,50.86478893275092,50.86478893275092,253.9362472650565,0
AMGN,269.9800109863281,1.0,0.3542332268370607,0.6457667731629393,0.7593328038125496,0.0956558061821219,0.5605895849467513,0.6191347276030905,3780,270,1350,270,0,270,270,270,0,1620,5670,1.0,1.0,1.0,1.0,0.20838384907697158,0.7182317146127758,0.21051505717853036,0.708969312756186,0.19821595666721292,0.7644622273076639,0.284780459340562,0.45202595001487467,0.30375634260041356,0.40063155961486824,0.22574210331831407,0.6466145844109963,0.30375634260041356,0.40063155961486824,0.5605895849467513,1.7079399785675968,0.6191347276030905,2.311792836531719,1.4688220963445315,1.8255748845906903,1.647198490467611,1.4615576235152,1.811459427134572,1.6365085253248859,1.5056239862876226,1.8976896858679886,1.7016568360778055,1.273748395216268,1.4605430196722595,1.367145707444264,1.2391841847999963,1.3989732839777376,1.3190787343888668,1.4135792986883555,1.7192327501371407,1.566406024412748,1.2391841847999963,1.3989732839777376,1.3190787343888668,0.01843949993777131,0.003139201256791619,0.0022145892368367185,0.0008565044903906205,0.0013928338492651844,0.00051858512650968,0.0013928338492651844,3180.383599206553,-599.6164007934472,278.98485212373424,-2,1,0.0,695.5744597259015,-924.4255402740985,277.49468852014024,-3,33.35631072963988,-236.6436892703601,277.35819404155757,-1,84.38327796802237,-185.61672203197764,278.98485212373424,-1,272.9831223618822,2.983122361882181,269.5194533670708,0,101.97724169290298,-168.02275830709704,278.98485212373424,-1,27.61986263861653,27.61986263861653,264.71847446079954,0
MCD,273.0899963378906,1.0,0.2332268370607028,0.7667731629392971,0.795472597299444,0.1424394319131161,0.7112668304799465,0.5614504530296496,0,273,3004,4096,0,273,1639,1912,0,7100,7373,0.0,1.0,1.0,1.0,0.23857016966491654,0.5986710659373804,0.24426711284485841,0.5785486334293659,0.23365602122828746,0.6165877083357413,0.2701046679114351,0.4948850071953408,0.29650732300323984,0.4197783859986763,0.22435066716321797,0.6520525340963985,0.29650732300323984,0.4197783859986763,0.7112668304799465,1.8586172241007919,0.5614504530296496,2.254108561958278,1.4492931475234827,1.6267312770580735,1.538012212290778,1.4313290378643437,1.6003431112031483,1.515836074533746,1.4654777161631083,1.650592778437568,1.5580352473003383,1.3589956733252622,1.4951403102884289,1.4270679918068456,1.2971796470004264,1.406601913430979,1.3518907802157027,1.4980489134940123,1.6988621145506833,1.5984555140223478,1.2971796470004264,1.406601913430979,1.3518907802157027,0.0,0.0027787300576762692,0.0018281201344336612,0.0008430502177061372,0.0018468883059261007,0.0004898288323565624,0.0018468883059261007,0.0,0.0,273.5262697128308,0,1,0.0,615.7023715541264,-6484.297628445874,278.8597576665588,-23,27.53528385353398,-245.46471614646603,278.4546746391779,-1,83.05775586681943,-189.94224413318057,279.8127139785443,-1,361.97378220764665,-1277.0262177923532,279.8127139785443,-5,96.32245637581974,-1815.6775436241803,279.8127139785443,-6,36.62375188932822,36.62375188932822,268.8345659843542,0
BBY,75.05000305175781,0.0,0.1709265175718849,0.829073482428115,0.6338363780778395,0.449874686716792,0.5362661817715397,0.0591630767778091,0,0,0,0,0,0,75,0,0,0,0,0.0,0.0,1.0,1.0,0.3028512128712446,0.4029914698845381,0.316043633683422,0.3694079137326171,0.31397851999226856,0.3745538625044823,0.2592576288506724,0.5286095606724547,0.289135233333094,0.43985743186080967,0.23397288766622362,0.6154161608067465,0.289135233333094,0.43985743186080967,0.5362661817715397,1.683616575392385,0.0591630767778091,1.7518211857064376,1.233599193593063,1.253499895255122,1.2435495444240925,1.212204873894573,1.2301187818566905,1.2211618278756318,1.2154588543642328,1.2336729303367986,1.2245658923505158,1.3170258971639626,1.3449651229970379,1.3309955100805002,1.257519562218419,1.2796782447497734,1.2685989034840963,1.3779508184851343,1.4120417639452731,1.3949962912152039,1.257519562218419,1.2796782447497734,1.2685989034840963,0.0,0.0,0.0005111176627632761,0.0003655438792741516,0.001282251317988404,0.00019768793522534445,0.001282251317988404,0.0,0.0,75.0535225950804,0,1,0.0,0.0,0.0,74.73153110335313,0,7.698492928147535,7.698492928147535,72.25882385239534,0,36.0135774188788,36.0135774188788,75.62446991719466,0,251.30992373697669,176.30992373697669,74.84184756419445,2,38.874370512571176,38.874370512571176,75.62446991719466,1,25.427013631029208,25.427013631029208,72.46772631022645,0
SHOP,71.33000183105469,0.0,0.2338998211091234,0.7661001788908766,0.3259226322810137,0.3936970837253057,0.9806852808354476,1.827074871624658,6491,143,1070,2140,0,856,785,71,0,3210,9844,1.0,1.0,1.0,1.0,0.3006467360991034,0.4087753625855002,0.3042081025582156,0.3994569038516456,0.3057930908051438,0.39535233805285336,0.27767934172464787,0.4723926842835211,0.28612619463433475,0.44824026684287843,0.273408949934102,0.48497174971621343,0.28612619463433475,0.44824026684287843,0.9806852808354476,2.128035674456293,1.827074871624658,3.519732980553287,1.361663184360076,1.672629329946185,1.5171462571531305,1.3521143986266284,1.6531302757798394,1.502622337203234,1.3479296504645646,1.644613665598742,1.4962716580316533,1.428679571805311,1.812037547383566,1.6203585595944383,1.4028568320131132,1.757792720678152,1.5803247763456327,1.442316271525987,1.8409490704440554,1.6416326709850213,1.4028568320131132,1.757792720678152,1.5803247763456327,0.03983123425882906,0.015604859771747403,0.009963574266092307,0.0036728615866836404,0.0032610956497466483,0.0019664445740017744,0.0032610956497466483,6869.958762463334,378.9587624633341,67.98870359287777,6,1,67.3927928117791,3457.6763376825347,247.67633768253472,67.32838461400982,4,150.07210983845428,7.072109838454281,67.32473579651284,0,361.85227711515023,-494.14772288484977,77.69078453194346,-6,639.1459205692375,-145.85407943076245,77.69078453194346,-2,386.6917567581518,315.6917567581518,72.3010984800432,4,64.66745042483782,64.66745042483782,67.3927928117791,1
ADUS,94.54000091552734,0.0,0.2176517571884984,0.7823482428115016,0.3371723590150913,0.4511278195488721,0.5584598083578902,0.4413300778067949,0,95,0,0,0,0,2174,0,0,0,95,0.0,0.0,1.0,1.0,0.30283925118860167,0.40302271467976647,0.3077354223110114,0.3903572976157218,0.3100412071603664,0.38447649318840743,0.2717872708949516,0.48981693822807554,0.28278692960773805,0.4576764945271983,0.26651918302803873,0.5058270060474062,0.28278692960773805,0.4576764945271983,0.5584598083578902,1.7058102019787356,0.4413300778067949,2.1339881867354236,1.2401475035006368,1.357287526388492,1.2987175149445644,1.23178764631119,1.344319516898859,1.2880535816050247,1.2279251797618045,1.3383404058613002,1.2831327928115523,1.2989833636754557,1.449585455676264,1.3742844096758597,1.2768774967312382,1.4146970424328986,1.3457872695820683,1.31013731225679,1.467284092934024,1.388710702595407,1.2768774967312382,1.4146970424328986,1.3457872695820683,0.0,0.0,0.0012027891595089212,0.0006766508575950283,0.0014156436918145955,0.0003599143624784892,0.0014156436918145955,0.0,0.0,94.71680626825452,0,1,0.0,0.0,0.0,94.39461802935674,0,18.116501371662746,-76.88349862833725,98.4725060669883,-1,66.66400240085335,66.66400240085335,94.9554363855137,1,277.45364987168256,-1896.5463501283175,99.02559309610821,-19,70.77540803810707,70.77540803810707,94.9554363855137,1,28.072181282621038,28.072181282621038,91.41809692585043,0
NKE,94.12000274658205,1.0,0.3773961661341853,0.6226038338658146,0.710484511517077,0.0797827903091061,0.5161507728988863,0.2750522852524307,0,188,0,0,0,188,847,2918,0,0,188,0.0,0.0,1.0,1.0,0.18390825735140648,0.8359783983628329,0.18527365940997256,0.8287905336641391,0.17372143606607351,0.8923273514906389,0.26468376068934374,0.5115052468209832,0.2804754580235851,0.46429314243275427,0.20633850316602206,0.7272552578237332,0.2804754580235851,0.46429314243275427,0.5161507728988863,1.663501166519732,0.2750522852524307,1.9677103941810592,1.5302787421330024,1.760942585228604,1.6456106636808032,1.5246910854718365,1.7523959589892417,1.6385435222305391,1.57479840460023,1.8294039014968104,1.7021011530485202,1.2973420065470016,1.413717668482084,1.3555298375145428,1.266541761162532,1.3692544463927845,1.3178981037776583,1.447905502815645,1.6360057041279357,1.5419556034717903,1.266541761162532,1.3692544463927845,1.3178981037776583,0.0,0.0,0.0011440812256383636,0.0005216973216172114,0.0012841806054192564,0.0003118035861077099,0.0012841806054192564,0.0,0.0,94.15296881226966,0,1,0.0,0.0,0.0,94.02301558154721,0,17.232238027513812,-170.7677619724862,97.38275158919556,-2,51.39789761653304,-136.60210238346696,98.05410319452645,-1,251.68804701929457,-595.3119529807054,98.05410319452645,-6,61.314657971831146,-2856.6853420281686,98.05410319452645,-29,25.465271355637686,25.465271355637686,91.41955264199781,0
