,price,sim1_direction,sim2_direction,sim3_direction,sim4_direction,sim5_direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,et,rollover,roth,simple,fid,schwab,dm,sim1,sim2,sim3,sim4,sim5,owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,qe,exact_amt,fid_target,fid_diff,DEL,fid_bid_ask,fid_nshares,qf,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,q1,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,q2,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,q3,dm_target,dm_diff,dm_bid_ask,dm_nshares,qd,sim4_status,sim4_status_scaled,sim5_status,sim5_status_scaled,sim4_sharpe_adj_status,sim5_sharpe_adj_status,sim4_norm,sim5_norm,sim4_target,sim4_diff,sim4_bid_ask,sim4_nshares,q4,sim5_target,sim5_diff,sim5_bid_ask,sim5_nshares,q5,up_down,et_sell_w,fid_sell_w,schwab_sell_w,sim1_sell_w,sim2_sell_w,sim3_sell_w,sim4_sell_w,sim5_sell_w,dm_sell_w,et_q,fid_q,schwab_q,sim1_q,sim2_q,sim3_q,sim4_q,sim5_q,dm_q,ltest,lt2,testy,sort_col,et_sort_col,fid_sort_col,schwab_sort_col,sim1_sort_col,sim2_sort_col,sim3_sort_col,sim4_sort_col,sim5_sort_col,dm_sort_col,currently_active
ADBE,291.5199890136719,1.0,1.0,1.0,1.0,1.0,0.8672,0.1328,0.9932378679395386,0.9430962343096234,0.4762275913075088,292.0,292.0,0.0,0.0,292.0,0.0,0.0,875.0,875.0,583.0,875.0,0.0,584.0,1,1,1,1,0.9629363699073649,-2.5268540184941712,0.9680239649997665,-3.296756474204736,0.9319620791443566,-2.1272707089892675,0.9629363699073649,-2.5268540184941712,0.9677566687306944,-3.0500617757115727,0.9813038190163396,-3.415373827223914,0.9629363699073649,-2.5268540184941712,0.4762275913075088,1.520829716371344,,,0.3466641484331347,,,0.25102942801053646,,,0.40988808543282745,,,0.3466641484331347,,,0.27838315513782397,,,0.23885081026950492,,,0.3466641484331347,,,0.00025479223065581107,0.00013561178547930744,0.00029284961158972795,0.00025479223065581107,0.00016631097258466593,0.00017405082381045172,0.00025479223065581107,51.66343437221345,-240.33656562778654,294.7023770446677,-1,,0.0,29.818556806742958,-262.18144319325705,,293.8079464489906,-1,,7.519078036913406,7.519078036913406,274.75299393342146,0,39.26376834067183,-835.7362316593282,294.7023770446677,-3,,25.249067090735625,-849.7509329092644,294.15309246883186,-3,,25.403291737347274,-557.5967082626528,293.57148950470867,-2,,12.827782944751904,12.827782944751904,274.75299393342146,0,,0.957961541790674,-1.9549182234529774,0.8948904808300231,-12.040005331791049,0.44060288520884777,0.006423159804344827,0.0003936104261549356,0.0002441113816792551,60.384262608692076,-814.6157373913079,295.760617069546,-3,,42.95901915437918,42.95901915437918,277.92526811959533,0,,1,,,,,,,,,,-0.0997654879809397,-0.16982192578454441,0.0,-0.2992964639428191,-0.436072351671414,-0.36452432436519144,-0.17914243408071306,0.0,0.0,,,,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0
ADI,361.7799987792969,0.0,0.0,0.0,0.0,0.0,0.0932,0.9068,0.0815433571996817,0.1702928870292887,0.7500698694444249,0.0,0.0,2894.0,0.0,2894.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,2894.0,1,1,1,1,0.0838373209158706,1.392410863460593,0.08346317248610802,1.6675383289478758,0.10525426640204937,1.4740627054166353,0.0838373209158706,1.392410863460593,0.08344384847438027,1.5506178061046751,0.08242337603566857,1.323331085735541,0.0838373209158706,1.392410863460593,0.7500698694444249,1.7946719945082599,0.0,0.0,2.2576238926154693,0.0,0.0,2.651733440958575,0.0,0.0,2.368044954509761,0.0,0.0,2.2576238926154693,0.0,0.0,2.4764741353459145,0.0,0.0,2.168235043649513,0.0,0.0,2.2576238926154693,0.0,0.0,0.0029230902196264027,0.002778385803015712,0.003335628945237717,0.0029230902196264027,0.002870990329450344,0.002936938944519937,0.0029230902196264027,592.7059837618459,592.7059837618459,354.27421020745203,2,0.0,-382.30505451807625,610.9163344871201,-2283.0836655128796,0.0,382.30505451807625,-6,0.0,85.64414412325377,85.64414412325377,354.4258115307412,0,450.4514793362559,450.4514793362559,354.27421020745203,1,0.0,435.86918120054673,435.86918120054673,354.5322226159729,1,0.0,428.65592468362996,428.65592468362996,353.32652479761964,1,0.0,147.16605278262034,-214.83394721737966,382.30505451807625,-1,0.0,0.08422698552208745,1.1633004552737283,0.09014781383116181,-6.277967361812502,1.9745174032546726,0.02543840755823891,0.002879932075793134,0.0017842469070255185,441.81394395136164,441.81394395136164,353.40739437389396,1,0.0,313.9939503343724,313.9939503343724,343.60384333770656,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06058775039634606,-0.2606891323603382,0.0,0.03029387519817303,0.037568993447013685,0.027362580663656336,0.02114481170687599,0.6158261593122348,-0.03029387519817303,0.0,0.0,0.0,-11.2223574,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,343.60384333770656,-0.0,1.0
ADM,81.54000091552734,1.0,1.0,1.0,1.0,1.0,0.5876,0.4124,0.7044550517104217,0.6686192468619246,0.4859039299271311,0.0,0.0,326.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,1,1,1,1,0.6753823530451583,-0.27005014230515206,0.6802278183223943,-0.33307919276066017,0.6503646887881633,-0.29064308272424855,0.6753823530451583,-0.27005014230515206,0.6799607804284804,-0.3091033107867974,0.6929301956309593,-0.28470436047024916,0.6753823530451583,-0.27005014230515206,0.4859039299271311,1.5305060549909664,0.0,0.0,0.8914259404450483,0.0,0.0,0.86783126066611,0.0,0.0,0.8836473322798175,0.0,0.0,0.8914259404450483,0.0,0.0,0.8767320307090803,0.0,0.0,0.8858835854312739,0.0,0.0,0.8914259404450483,0.0,0.0,0.0006695496384585976,0.00048087111526253607,0.0006479651128900827,0.0006695496384585976,0.0005372473001067101,0.0006610583988020169,0.0006695496384585976,135.76251409397548,135.76251409397548,78.36694618645593,2,0.0,0.0,105.73478268498792,-220.26521731501208,0.0,84.28728290826422,-3,0.0,16.636867717084694,16.636867717084694,78.36694618645593,0,103.17834978465964,103.17834978465964,78.36694618645593,1,0.0,81.56402980449896,81.56402980449896,78.36694618645593,1,0.0,96.48365340964777,96.48365340964777,78.36694618645593,1,0.0,33.70918104832768,33.70918104832768,78.36694618645593,0,0.0,0.6706667758373599,-0.21917526353886185,0.6123884632479627,-10.017262635701737,0.9109378103710394,0.014075334961913604,0.0008292083618772082,0.0005476367453395505,127.20988102385117,127.20988102385117,78.36694618645593,2,0.0,96.37378343790222,96.37378343790222,78.56950046831096,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022789712299697775,-0.0052003944679731105,0.0,0.0011394856149848887,0.0014928883865524918,0.001266508951105837,0.0015011811296040483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,78.56950046831096,0.0,1.0
ADP,287.4800109863281,1.0,1.0,1.0,1.0,1.0,0.872,0.128,0.9494828957836118,1.0,0.685083197018989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.9316060308745019,-1.6419200675200376,0.9346943834952524,-2.030577533416906,0.9393956899486526,-2.3244717778493564,0.9316060308745019,-1.6419200675200376,0.9344594745418572,-1.8826175055706933,0.9425099381562482,-1.755569193381952,0.9316060308745019,-1.6419200675200376,0.685083197018989,1.729685322082824,0.0,0.0,0.4067026882164881,0.0,0.0,0.32869216572456816,0.0,0.0,0.27980288741253145,0.0,0.0,0.4067026882164881,0.0,0.0,0.356450289426076,0.0,0.0,0.38214861514645915,0.0,0.0,0.4067026882164881,0.0,0.0,0.0004641797165933436,0.0002971420242675083,0.00033881781817886,0.0004641797165933436,0.0003564984831636811,0.0004508614497142439,0.0004641797165933436,94.12028876786282,94.12028876786282,278.23669028708895,0,0.0,0.0,65.33610850248162,65.33610850248162,0.0,278.23669028708895,0,0.0,8.699337524656446,8.699337524656446,278.23669028708895,0,71.53061462607857,71.53061462607857,278.23669028708895,0,0.0,54.12303216832487,54.12303216832487,278.23669028708895,0,0.0,65.80471548176891,65.80471548176891,278.23669028708895,0,0.0,23.369616241789682,23.369616241789682,278.23669028708895,0,0.0,0.928604762124189,-1.3312574732932978,0.8898316416021986,-12.003783537035902,0.48217481181012917,0.001391535986098245,0.0006305189514634303,8.514816764170181e-05,96.72869267425918,96.72869267425918,278.23669028708895,0,0.0,14.984478558588277,14.984478558588277,279.70261893565583,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADSK,260.6600036621094,1.0,1.0,1.0,1.0,1.0,0.7364,0.2635999999999999,0.8249801113762928,0.8539748953974895,0.549882105467353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,782.0,782.0,782.0,0.0,0.0,1,1,1,1,0.8040760251449134,-0.6009201357138751,0.8076472017365155,-0.7330626124547932,0.8034830446312844,-0.7725374439389147,0.8040760251449134,-0.6009201357138751,0.8074008695403542,-0.6804859042292297,0.816787237143936,-0.609741305684228,0.8040760251449134,-0.6009201357138751,0.549882105467353,1.5944842305311882,,,0.7555121010591755,,,0.710340678900029,,,0.6973780705925713,,,0.7555121010591755,,,0.7279805743872422,,,0.7524091656366456,,,0.7555121010591755,,,0.00065277609188164,0.0004636802279735128,0.0006048673780103493,0.00065277609188164,0.0005255845156593403,0.0006545036370601757,0.00065277609188164,132.36139381437582,132.36139381437582,247.7958223467064,1,,0.0,101.95482029179111,101.95482029179111,,247.7958223467064,0,,15.530309200528045,15.530309200528045,247.7958223467064,0,100.59352745568212,-942.4064725443179,268.42361753795365,-4,,79.7934044368521,-702.2065955631479,268.002536488877,-3,,95.52696431647732,-686.4730356835227,268.1618115034316,-3,,32.86469919678504,32.86469919678504,247.7958223467064,0,,0.800602605342308,-0.49329053714158594,0.7562983892764933,-11.04767209705862,0.7944185173031185,0.005774550133508702,0.000816365102503189,0.0002614428168718798,125.23958070846507,-656.760419291535,268.92325362069266,-2,,46.0090262916585,46.0090262916585,249.9587276625621,0,,1,,,,,,,,,,0.005642265773537221,0.0,0.0,-0.022569063094148883,-0.02170598746193777,-0.01742739655582065,-0.007604236063544824,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0
ADUS,115.5500030517578,0.0,0.0,0.0,0.0,0.0,0.3392,0.6608,0.2645186953062848,0.700418410041841,0.60849615090536,231.0,0.0,0.0,0.0,0.0,0.0,231.0,693.0,578.0,693.0,347.0,0.0,231.0,1,1,1,1,0.2778532771805286,0.36571144538825384,0.2755767141715281,0.4425030736083403,0.37353654196547026,0.239223608165819,0.2778532771805286,0.36571144538825384,0.27554614680781503,0.4114744491196097,0.2695494984369332,0.36059001080910463,0.2778532771805286,0.36571144538825384,0.60849615090536,1.653098275969195,,,1.2018058763619486,,,1.2491017987215156,,,1.127774306874764,,,1.2018058763619486,,,1.2297712229609061,,,1.198716051554382,,,1.2018058763619486,,,0.0011748364669003978,0.0009420613397808314,0.0011342158048422385,0.0011748364669003978,0.0010259512502728218,0.001193660095395701,0.0011748364669003978,238.2179650830241,7.217965083024097,111.91037821229372,0,,-120.27975526964633,207.14209665779677,207.14209665779677,,112.19077089463273,2,,29.12162697096941,29.12162697096941,111.69490540239107,0,181.04361642354706,-511.95638357645294,120.27975526964633,-4,,155.75828550202937,-422.24171449797063,120.27975526964633,-4,,174.21862749463116,-518.7813725053688,120.27975526964633,-4,,59.148378089031,-171.85162191096902,120.27975526964633,-1,,0.2802047761750177,0.3022971975544391,0.3177322136231437,-7.9074944227630715,1.164102111734108,0.01878470854366404,0.0013312157776837253,0.0009720542649917382,204.22345996710675,-142.77654003289325,120.27975526964633,-1,,171.0632970147362,171.0632970147362,111.44479689387555,2,,0,,,,,,,,,,0.0,0.006119030317275882,0.0,-0.008359053830497861,-0.01058195139239289,-0.008126572243456887,-0.0014278686820198062,1.9540146264384088,-0.0020897634576244654,,,,-13.58501548,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,222.8895937877511,-0.0,1.0
ADYEY,12.5600004196167,1.0,1.0,1.0,1.0,1.0,0.9291109819872168,0.0708890180127832,0.8835734870317002,0.7945375543140907,0.4531613431907808,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,138.0,0.0,1,1,1,1,0.8929805858522594,-1.1252962971524867,0.8912588205763691,-1.3232056659134137,0.8629043734146793,-1.14665409104924,0.8929805858522594,-1.1252962971524867,0.891460348262237,-1.2322788420839625,0.887160594578615,-1.004341687062478,0.8929805858522594,-1.1252962971524867,0.4531613431907808,1.497763468254616,,,0.634708594263103,,,0.5859391534934422,,,0.6292559032427161,,,0.634708594263103,,,0.6078620288737104,,,0.666492162579968,,,0.634708594263103,,,0.00044274317130097135,0.0002977619871884325,0.0004222731767876431,0.00044274317130097135,0.00034159040542014213,0.0004586606626466459,0.00044274317130097135,89.77366662781996,89.77366662781996,11.924358466177516,8,3.0,-128.18752614141553,65.47242703490352,65.47242703490352,,11.924358466177516,5,2.0,10.842100667047596,10.842100667047596,11.924358466177516,1,68.2272189683004,68.2272189683004,11.924358466177516,6,0.0,51.859711538960546,51.859711538960546,11.924358466177516,4,0.0,66.94303633027731,66.94303633027731,11.924358466177516,6,0.0,22.290370813512244,-127.70962918648776,12.818752614141554,-10,-2.0,0.8946409858639842,-0.9572791615003958,0.9173516405085853,-12.200829481205522,0.6792847245558961,0.0072351414084392985,0.0005799873978691938,0.0002598488540843077,88.97658449951662,88.97658449951662,11.924358466177516,7,0.0,45.728518773116626,-92.27148122688337,12.268425236675267,-8,-15.0,0,0.0029217,0.003225678,0.009952047,0.002779425,0.0029217,0.518993646,0.002997487,0.002284404,0.0029217,0.15828646954813722,0.1367869714301063,0.020543993820624357,0.11871485216110292,0.09490694654048697,0.09456583353482854,0.10022943361406729,-8.0,-0.1978580869351715,0.075144075,0.075144075,2.4e-06,-0.010410252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.14740189340213,-0.0,1.0
AEE,106.12000274658205,0.0,0.0,0.0,0.0,0.0,0.0904,0.9096,0.1058074781225139,0.0895397489539749,0.5891179120853535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,0.0,0.0,0.0,1,1,1,1,0.10203496659986994,1.1747644548317548,0.10265672664061488,1.3940288610529405,0.09451760841287071,1.6217749394307803,0.10203496659986994,1.1747644548317548,0.10263538435895792,1.29627633078725,0.10431426565296048,1.0791201518837672,0.10203496659986994,1.1747644548317548,0.5891179120853535,1.6337200371491885,0.0,0.0,1.7800553588047359,0.0,0.0,1.9823291922521997,0.0,0.0,2.2167981331751667,0.0,0.0,1.7800553588047359,0.0,0.0,1.8894574808045954,0.0,0.0,1.69841682136232,0.0,0.0,1.7800553588047359,0.0,0.0,0.0016713317227502382,0.001426158694449698,0.0021242390700940443,0.0016713317227502382,0.0015036053568831553,0.001618204575365587,0.0016713317227502382,338.89077602663576,338.89077602663576,104.79898717068322,3,0.0,104.79898717068322,313.58627051162597,313.58627051162597,0.0,104.93838080387881,3,0.0,54.541029610359004,54.541029610359004,105.05724020357606,1,257.55409187153975,257.55409187153975,104.79898717068322,2,0.0,228.27497154227248,228.27497154227248,104.87068823561621,2,0.0,236.18229445147654,-612.8177055485235,109.04385105237122,-6,0.0,84.14495415709942,84.14495415709942,104.79898717068322,1,0.0,0.10142328201688984,0.9905944235315265,0.0937098798688676,-6.303472110849079,1.6261948337953316,0.04531486801706405,0.0017958376679177834,0.00224477748124087,275.5016791639649,275.5016791639649,104.72009308625864,3,0.0,395.0386833689394,395.0386833689394,103.52446752775579,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469085270325703,0.09109295931790118,0.04109615553383924,0.04312723513550469,0.05251038517997675,-0.1091719033314042,0.04599737399680112,2.4833600407657594,0.021563617567752345,0.0,0.0,0.0,0.08720966,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,207.04893505551158,0.0,1.0
AEO,16.8700008392334,1.0,1.0,1.0,1.0,1.0,0.494,0.506,0.4630071599045346,0.4569037656903765,0.2896789105247912,0.0,84.0,0.0,0.0,84.0,0.0,0.0,253.0,253.0,287.0,34.0,67.0,84.0,1,1,1,1,0.4693728696119634,0.04284548471231949,0.4682509945471687,0.05300342394839061,0.4702959222002369,0.0536093189111413,0.4693728696119634,0.04284548471231949,0.46832594165649216,0.04916048720397506,0.46544309896550334,0.04533184489170479,0.4693728696119634,0.04284548471231949,0.2896789105247912,1.3342810355886263,,,1.0124329753187653,,,1.015403220379969,,,1.0155806629951898,,,1.0124329753187653,,,1.014278498242535,,,1.0131591985628814,,,1.0124329753187653,,,0.0004756349148996787,0.00032495363134133284,0.0004243042162367525,0.0004756349148996787,0.0003588090295563438,0.000452293696860241,0.0004756349148996787,96.44302397998746,96.44302397998746,15.497692137414422,6,,30.995384274828844,71.45137335565465,-12.548626644345347,,18.275896655576,-1,,10.894248744113508,10.894248744113508,15.497692137414422,1,73.2958735252166,-179.70412647478338,18.275896655576,-10,,54.473815643269056,-198.52618435673094,18.275896655576,-11,,66.01375667613505,-220.98624332386495,18.275896655576,-12,,23.946340253681782,23.946340253681782,15.497692137414422,2,,0.47047970180830856,0.034629329236201996,0.4860320910974666,-9.11253837546697,1.0100368771123645,0.0722235864517527,0.0006124615639376123,0.0016911133292796512,93.95848650610063,59.95848650610063,15.497692137414422,4,,297.6041895506761,230.6041895506761,15.768315187957171,15,,1,,,,,,,,,,0.0001721002087719003,-4.389629609770042e-05,4.490561053306956e-05,-0.00028683368128650053,-0.00041537950817897113,-0.00038530803024104654,7.494940270932965e-05,15.0,5.73667362573001e-05,,,,0.039071947,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,236.52472781935757,0.0,1.0
AEP,122.30999755859376,0.0,0.0,0.0,0.0,0.0,0.1004,0.8996,0.1217183770883054,0.0853556485355648,0.5716206659113968,122.0,245.0,122.0,0.0,367.0,0.0,0.0,122.0,122.0,122.0,0.0,0.0,489.0,1,1,1,1,0.11634551524733466,1.0417317654638196,0.11720778417209438,1.2343209200857925,0.09979686335901615,1.5460800919585547,0.11634551524733466,1.0417317654638196,0.11719993427570004,1.1476258629070863,0.11957532507680094,0.9512207860473465,0.11634551524733466,1.0417317654638196,0.5716206659113968,1.616222790975232,0.0,0.0,1.6489304990832339,0.0,0.0,1.8086620488769962,0.0,0.0,2.1006785245954713,0.0,0.0,1.6489304990832339,0.0,0.0,1.734927776152457,0.0,0.0,1.5788130252612207,0.0,0.0,1.6489304990832339,0.0,0.0,0.0014922382908690796,0.001246347626579814,0.0019260322916729955,0.0014922382908690796,0.001322369623523017,0.0014448058693675224,0.0014922382908690796,302.5765534906053,180.5765534906053,120.7934211679117,1,0.0,120.7934211679117,274.04909811315935,-92.95090188684065,0.0,125.47374179028466,-1,0.0,49.45195940021656,49.45195940021656,121.04555241158894,0,229.9555932728254,107.95559327282541,120.7934211679117,1,0.0,200.76005103082377,78.76005103082377,120.86241776883377,1,0.0,210.87418145946648,88.87418145946648,120.6698518827406,1,0.0,75.12830688693346,75.12830688693346,120.7934211679117,1,0.0,0.11549049586646484,0.8797664390191009,0.10482129229591415,-6.383030934967975,1.5255708496069742,0.046679932617636866,0.0016318510003785897,0.002222055698590668,250.34428154687748,250.34428154687748,120.73169035406369,2,0.0,391.0400763012272,391.0400763012272,118.85529227649566,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016956329237130727,-0.02380543959002246,0.0,0.016956329237130727,0.02057883001895679,0.014137827872008308,0.02418715585076092,1.9098320585980377,0.016956329237130727,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,237.71058455299132,0.0,1.0
AES,14.729999542236328,0.0,0.0,0.0,0.0,0.0,0.6096,0.3903999999999999,0.4287987271280827,0.5439330543933054,0.339974834152356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.45825391842743773,0.05854217486120811,0.4529311690035656,0.07886623892575063,0.5171127527100161,-0.03083004503267997,0.45825391842743773,0.05854217486120811,0.4531591522237333,0.07296241410568066,0.43973196675618514,0.07964612408607225,0.45825391842743773,0.05854217486120811,0.339974834152356,1.3845769592161912,0.0,0.0,1.019231906115263,0.0,0.0,1.0259947728871446,0.0,0.0,0.9900182203165456,0.0,0.0,1.019231906115263,0.0,0.0,1.0240256540455068,0.0,0.0,1.0262551730896086,0.0,0.0,1.019231906115263,0.0,0.0,0.0005434243905756352,0.00038073536938959323,0.0004813846500359532,0.0005434243905756352,0.00042011058315249224,0.0005262231051806649,0.0005434243905756352,110.18848677803712,110.18848677803712,13.987288571304255,8,0.0,27.97457714260851,83.71675957479495,83.71675957479495,0.0,13.987288571304255,6,0.0,12.359820898323303,12.359820898323303,13.987288571304255,1,83.74230771210479,83.74230771210479,13.987288571304255,6,0.0,63.780519918162994,63.780519918162994,13.987288571304255,5,0.0,76.80399763229661,76.80399763229661,13.987288571304255,5,0.0,27.359272734674118,27.359272734674118,13.987288571304255,2,0.0,0.463658518451126,0.04268880532834397,0.552902062830832,-9.59133406007504,1.013987632956501,0.04411441082200343,0.0006860492575980339,0.0011845408258070703,105.24766566267559,105.24766566267559,13.987288571304255,8,0.0,208.45694156060105,208.45694156060105,14.092339675264533,15,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004283982796850333,0.0005831140914650235,1.4851432448704295e-05,0.00032129870976377496,0.00041589952126006474,0.0004955863345260951,0.0002277917625451561,15.0,0.00010709956992125832,0.0,0.0,0.0,0.00163126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.385095128968,0.0,1.0
AFL,116.5199966430664,0.0,0.0,0.0,0.0,0.0,0.0864,0.9136,0.0894988066825775,0.1916317991631799,0.6664083654486622,233.0,0.0,466.0,0.0,466.0,0.0,0.0,117.0,233.0,816.0,117.0,0.0,699.0,1,1,1,1,0.08883776897117629,1.3258714333359707,0.08898687224459298,1.5796585307221196,0.10881934420779256,1.4300677965688184,0.08883776897117629,1.3258714333359707,0.08893293693132459,1.4693758889995194,0.08925261264564228,1.2373940440560314,0.08883776897117629,1.3258714333359707,0.6664083654486622,1.7110104905124972,,,2.0382763008191342,,,2.335928651605747,,,2.15559483889341,,,2.0382763008191342,,,2.2015870029173086,,,1.9436831397617098,,,2.0382763008191342,,,0.00224155205063435,0.00202195680154616,0.0024966176178427154,0.00224155205063435,0.0021082254692280727,0.002201828947709355,0.00224155205063435,454.5125923258093,221.5125923258093,115.22992384705476,2,,115.22992384705476,444.5914013637421,-21.40859863625792,,119.6547825317521,0,,64.10205769093356,64.10205769093356,115.27701401940385,1,345.4256835584469,228.4256835584469,115.22992384705476,2,,320.06743444325895,87.06743444325895,115.29324416112436,1,,321.364196329867,-494.635803670133,119.6547825317521,-4,,112.85329655025403,112.85329655025403,115.22992384705476,1,,0.08871026632577292,1.1133847031473716,0.08722102232003896,-6.257011241913712,1.8184441090203547,0.034716457847576085,0.0023026855365679954,0.0020406461456289864,353.25783796851624,236.25783796851624,115.13407043147451,2,,359.11540156112056,359.11540156112056,113.37418775303551,3,,1,,,,,,,,,,0.054935470554261914,0.0,0.03195459223098743,0.054935470554261914,0.033735398487080126,-0.09569650126658373,0.03873829678758002,1.8351651413172454,0.027467735277130957,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,226.74837550607103,0.0,1.0
AG,20.76000022888184,1.0,1.0,1.0,1.0,1.0,0.8028,0.1972,0.7879872712808274,0.502092050209205,0.3843795266177069,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,270.0,0.0,1,1,1,1,0.7908760372796226,-0.5541243282652782,0.7900372928163424,-0.6577675307287256,0.658799380138983,-0.3096247806883102,0.7908760372796226,-0.5541243282652782,0.7905173892361634,-0.6133195720342804,0.7890033885348912,-0.513324179074487,0.7908760372796226,-0.5541243282652782,0.3843795266177069,1.4289816516815421,0.0,0.0,0.820532826688112,0.0,0.0,0.7907305199188494,0.0,0.0,0.8953645732830119,0.0,0.0,0.820532826688112,0.0,0.0,0.8033764927501585,0.0,0.0,0.8325706000630817,0.0,0.0,0.820532826688112,0.0,0.0,0.0004873587250099759,0.0003329342658494725,0.0004955165007139483,0.0004873587250099759,0.0003739966345252458,0.0004804737569166104,0.0004873587250099759,98.82022477871918,98.82022477871918,18.812470356032684,5,0.0,-221.89323990053913,73.20616924300124,73.20616924300124,0.0,18.812470356032684,4,0.0,12.722664091035872,12.722664091035872,18.812470356032684,1,75.10252580443215,75.10252580443215,18.812470356032684,4,0.0,56.77957365098065,56.77957365098065,18.812470356032684,3,0.0,70.12672937638223,70.12672937638223,18.812470356032684,4,0.0,24.53658780947769,-224.46341219052232,22.189323990053914,-10,0.0,0.7915219925952255,-0.4665826801531167,0.7982784172192913,-11.348253295131848,0.8465785277392709,0.017406773601269573,0.000628901314742542,0.000525325224273766,96.48052902292049,96.48052902292049,18.812470356032684,5,0.0,92.44737470499132,-177.55262529500868,20.21423420163186,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02398857587308171,0.027041132780060314,0.0014979297627544402,0.019190860698465366,0.01763254206751467,0.016468857051406,0.017007765423348878,-9.0,-0.04797715174616342,0.0,0.0,0.0,-0.219783256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.92810781468674,-0.0,1.0
