,dar,dar_0,dar_1,dar_2,dar_3,dar_4,dar_5,dar_6,dar_7
PRA,1.000386751966822,0.9949580591501476,1.0004553442775064,1.0004571814264491,1.0018168857781213,1.000923075418958,1.0019078965611576,1.0013302323801603,1.002105714720035
PRAA,1.0003609745378972,0.9922138462886486,1.0004474020141767,1.0002561995803456,1.0078655923749418,1.0016138442110452,1.001237596138294,1.0007685450165347,1.0036296924686212
PRDO,1.0004209064405798,0.9912587395198017,1.0003626891356523,1.0028063673664096,0.9997996602329161,1.0012131100069688,1.0017576921034246,1.0019401919015885,1.0049959024613047
PRFT,1.0002022815205365,0.9887556922594021,0.998526062039672,1.0024644414729706,1.0000569741867456,1.0022545451623242,1.0014200628640704,1.0034282519171227,1.005561735375692
PRG,1.0003239802202073,0.994040063809349,1.0008014761048087,1.0005727957856203,1.0004536632147696,1.0012627768301106,1.0009585877710376,1.0013033886005367,1.002197284350011
PRGO,1.000360983069607,0.9931453519305611,1.000719307507806,1.000647627393208,1.0010312937361194,1.001084802622874,1.0026570759588187,1.000903217196602,1.0030666651600422
PRGS,1.0003704375214755,0.9898557334450443,1.0005634733771995,1.001321358236986,1.001611911754448,1.0016741410630052,1.0038984989652822,1.000926642066709,1.0040288365461914
PRI,1.0007637248601848,0.990184965156507,1.0009475366987517,1.000531811485936,1.0051903238758095,1.0015864253364108,1.0021149034800307,1.0023534575409205,1.0059432526143106
PRIM,1.0005037004959543,0.9904303233578817,1.0024240781449656,1.0002371868407374,1.0018177467171057,1.001336514184601,1.0018187092754633,1.0047108805970404,1.0046633799612397
PRK,1.000254279614735,0.9944317417508806,1.0001015787232026,1.0010401482680085,1.0022165974183352,1.000569393058832,1.001153447075553,1.0018245049983798,1.0025819699053515
PRLB,1.0002464467523562,0.9883541670988608,0.9998711919472787,1.0043489831083687,1.0020669627721406,1.0018582836293655,1.0010748668519434,1.0031781699373605,1.002810013542975
PRMW,1.0002346066089027,0.9920950765486253,1.0001427958970908,1.0023990900247193,0.9975044354486589,1.0011998320127373,1.0021294319617573,1.0015062737917175,1.0027018369322678
PRO,1.000176167530294,0.9875730782652098,0.999850751572689,1.0023195725213494,1.0025799513734626,1.0021714893650524,1.0047445563696449,1.001849849211189,1.0072201450154867
PROV,1.0002770443055151,0.9961640086827437,0.9995832823646079,1.0015384994025027,1.002481869864438,1.0004102843281226,1.0046247799348909,1.0005758652712906,1.00244056533856
PRPH,0.9998132541484772,0.9975383555910158,1.0009640248294513,0.9976036850326224,1.0045898720611852,1.0001361012197467,0.9981573553520933,0.9992578489985504,1.0024709410071022
PRTA,1.0007367555863342,0.9825399866794077,0.999330514324707,1.002584601863685,1.007103653768557,1.0023447595327861,1.0138164503809777,1.0047113046705196,1.0086594644118947
PRTG,0.9996535559179873,0.990257006906159,0.9986048038184527,1.0035531467311412,1.0060271581007578,1.002794176877716,1.0015914309563663,0.9965759440366693,1.003453448140549
PRTK,0.9992247647241669,0.991003093341338,0.9990059777789609,1.0003072660301753,0.9930989183569163,0.9997653138649244,1.0038416751549901,1.001257699180788,1.0030324707302831
PRTS,0.9998428702876996,0.991418638121781,1.0007604862714563,1.0000839442626983,0.9967123943102012,1.0004147161945944,0.997947354736062,1.003856101217068,1.0048693975107148
PRU,1.0004950058736224,0.9872028511794618,1.0004687258174845,1.0010545229344312,1.0053018786693022,1.00152990722118,1.0040551114058938,1.0023239546073146,1.005184323022052
PSA,1.0005291099112228,0.9954899999122545,1.0008292169709194,1.0010210568091635,1.0006916595417652,1.0006154765454653,1.0005566513026227,1.0012673931485072,1.003023412948859
PSEC,1.0002252257185618,0.9913520270681211,1.0010118950161166,1.0016373573491792,1.0014360321100002,1.001010119719479,1.0029318668413347,1.0016059701807822,1.003607283118028
PSHG,0.9948657626892333,0.987665569322865,0.9971120243948763,0.9988507056817094,1.000206867179127,0.9904646495488901,1.0012313399147743,0.9999158688995343,1.0008941570210983
PSMT,1.0002041636199541,0.9935845684021689,0.9998162666685585,1.002099258547996,1.000795111021317,1.00099253540281,1.0023458427546565,1.0009486116050403,1.0035897934928113
PSX,1.0005777401641813,0.9904106249584445,1.000872531185453,0.9978118466283321,1.0048518546271503,1.000975479544267,1.0018333663152914,1.004538788453285,1.005458829282989
PTC,1.00060064931809,0.986045693937531,1.0001106132967659,1.0014280583642567,1.000467029582179,1.0024874880874697,1.0044292679411186,1.002325782969613,1.0068063231855235
PTEN,1.0005126608873678,0.9871109447865974,1.0015038488168029,1.0026008195171259,1.0086288963049497,1.0011933160677078,1.001758404518638,1.001668513473668,1.0056045657243005
PTMN,0.9996023051297717,0.9890405247237269,1.0011643082436832,0.9995905389239599,1.0051107671472517,1.0004690122415065,1.0032907565182787,1.000443646463762,1.0058469269612007
PTN,0.998617786572669,0.9891825638257011,0.9985469199953756,0.9994218884350187,1.0091805876633206,1.000819088178858,1.0057326435122933,0.9985004527460495,1.001196445396907
PTRS,1.0001767031414466,0.999886256541719,0.9995561775906641,0.9996704814527506,1.0013055417282355,1.0011334891661463,1.0022347183172862,0.999895527314168,1.0000236459581948
PTSI,1.000192987249323,0.9929241464298035,1.0000584811519637,1.0002949733548705,1.0000278688971027,1.0023357975919949,1.0015469847532819,1.0005216947882152,1.0025581996188726
PTY,1.000576325762021,0.9952414610465261,1.0009117363342395,1.0016365307458592,0.9974452594778873,1.0009768129242558,1.0006074409293315,1.000805588455893,1.0024300373318622
PVH,1.0004790389113134,0.9900453184928723,1.0001315749297177,1.0010347281453498,1.002537959569522,1.0012167932943914,1.0024783360041567,1.002629814918757,1.0042676537270923
PW,1.0000499177782132,0.9977638847487007,0.9996342916798383,1.0008114017829566,1.0004454783009,1.0004541649667562,0.9998854712797399,1.0004338802615227,1.0009814243908675
PWFL,0.9996548901373383,0.9922964104020084,0.9991915613927806,1.002499071842226,0.9990650786316417,1.0013001787075921,1.0031931673401562,1.00110055285707,1.0009182016892537
PWOD,1.0003477319575766,0.995879401171686,1.000597319870494,1.0007121087280275,1.0002645763447358,1.0004674647813567,1.001648578801891,1.0011399492764887,1.002169228007153
PWR,1.0006955501192654,0.988711102645954,1.0016374320946202,1.0002677655387973,0.9994474772485057,1.0020294869512791,1.0009398841824886,1.0020505007946068,1.00643232793078
PXD,1.0004392843514582,0.9905527540750859,1.0003510971188834,1.0017598255650475,1.005310678019548,1.000709489908258,1.00434483792468,1.0021971875094309,1.0052046391037517
PXLW,0.9993451586070087,0.9823082345510802,0.9986157935042823,1.0024810495049263,1.013214133119296,1.0020031242279817,1.002487108769214,1.0035779263941729,1.0043696691287742
PYN,1.0001479455963813,0.9986863949722099,1.0000372961306414,1.0010497934823217,0.9995598825391188,1.0000005358608994,1.0002316888361045,1.0004826526015924,1.000962297498321
PZC,1.0002523282453382,0.9983100997334807,1.0000620609262953,1.0015802177140503,0.9989892671443177,1.0002295808566628,1.0004861764738457,1.0004367859522205,1.0009953924948067
PZZA,1.0005895297759833,0.9925221427507177,1.0001663483503442,1.001353022138263,1.0018826487474446,1.0018970876504587,1.0019300931274275,1.0011027131822694,1.0039888974151798
QBAK,0.9994160892222731,0.9940052348452767,0.9999634848945197,1.0020279303074588,1.0004857597982304,1.0004342008029652,0.999227456821339,0.9987828862905563,1.0011072998889898
QCOM,1.0005916216072377,0.9872903141845023,1.0004536625444154,1.002198052651514,1.0014801395280526,1.0024613451543687,1.0022013104717735,1.001086110987485,1.0057999120563863
QCRH,1.00037786704201,0.9972683304741827,1.0003337705755604,1.0004273390069682,0.9984873761511917,1.000942544509051,1.0025911895347017,1.0003174724308617,1.001276548115049
QDEL,1.0003033119621414,0.9908983434185409,1.0015177556209334,0.9991409054360038,1.0044326794797458,1.0011482653373236,1.001897449937895,1.0017090318933497,1.0032863729113315
QGEN,1.0005055385816053,0.9908569284591742,1.0005505842161995,1.001148430570566,0.9970987565626243,1.0015033562026272,1.0024925122289163,1.0015451251026048,1.0055625196285518
QIPT,1.0002422276165,0.9927477143803379,0.9999352743668403,0.9974667467642715,1.0003216869706058,1.0024900336521103,0.9999301490157606,1.0046185252809265,1.0003845954097463
QLYS,1.0010831150263912,0.9892737559712476,1.0004138214083087,1.0017947382911507,1.001092333451979,1.002946390003372,1.0040242819162253,1.0017817306419405,1.0053666204958809
QMCO,0.9992689261963683,0.9844042677653381,0.9980528977307583,1.0024905818244367,1.0054589601658808,1.0012149048678356,1.0050234601553933,1.0039037419336412,1.0042414568858247
QNST,1.000124710658628,0.9897187041978042,1.0015778775978117,0.999769911702366,1.0040589388253938,1.001204295229422,1.0018171532272755,1.0007404595072396,1.0039548089815629
QQQX,1.000394792076743,0.9919324277119497,1.0004002776578838,1.0022093139810186,1.0002411540928704,1.0014859327262544,1.0024994837445835,1.0015887978896316,1.0051371596821648
QRHC,0.9999314016486818,0.9935338757647562,0.9986392351119984,1.0036967772993053,0.9909462115151717,1.0013687471688195,1.0016217112046555,1.0020471037556666,1.0016238613145387
QUAD,0.9996721914074749,0.9836939357750923,1.001207700223882,1.0022156850606847,1.0048213322593842,1.0007254318087124,1.0026405215952114,1.0024361047121937,1.0047115802788582
QUBT,0.99808113405429,0.9930157660994973,0.9956571666598858,0.9947871133787645,0.9887134731180265,1.0016120393830665,1.0100222303684998,1.00410006215245,0.9982170753474173
QUIK,0.9993353744254614,0.9843624156730588,0.9998356410913014,1.0005587131388907,0.9918423615817252,1.0011108413365502,1.0035134901384652,1.0026093781581107,1.0047937529601723
R,1.0004405457781995,0.989247924475872,1.0007345857215635,1.0016495940701415,1.0008416034993524,1.0014744058508918,1.0023986121313329,1.00169506056379,1.0047714274134352
RAD,0.9998774568756875,0.9901379627174866,0.9987301739052762,1.0009865598897434,1.0008985268802473,1.0007355772368918,1.0017914173892475,1.0005705082689413,1.0051124783910348
RAIL,0.9995137641600328,0.9883194489439129,0.9997533400323527,0.9994524966219178,0.998876751565226,1.000334998600255,1.0020511363964404,1.0013183066593847,1.008005827312164
RAMP,1.0004528262749992,0.989554709541054,1.0003214626924521,1.002099597925302,1.0009424968082612,1.0021348655058218,1.0009216285132334,1.0008438961427422,1.0048063894755246
RAND,0.9998247484518169,0.9958428171541793,0.9992194512611253,1.001851003676235,0.9995598500757753,1.0004308105904745,1.0014905899580477,0.9989420596611676,1.0011158583731277
RAVE,0.999789103036013,0.9946049350572661,1.000331719139738,0.9995779087819899,0.9971137639170882,1.000257207005983,1.0035015360847443,0.9997246917224917,1.0017567431938916
RBA,1.0005494872342824,0.9948314658883831,1.0007176990402047,1.0005513751439699,1.0003463333408282,1.0013414889350398,1.0014221485049273,1.0012018947254295,1.0033181717063442
RBBN,0.9994872654774565,0.9819781551195831,1.001702852139787,0.9989591010285115,1.004338812861685,1.0014831611302215,1.0012725745200401,1.0013757832756305,1.0071169872773578
RBC,1.0005292327631157,0.989924897711019,1.0008735284155483,1.0012200954035075,0.9989658819421703,1.001781065925212,1.002887014890299,1.0025813050535837,1.0059543713051873
RBCN,0.9990567542348018,0.9888632301484223,0.9985072603521424,1.0016899554625627,1.0010588992221567,1.0003455509989512,1.0047045310203089,0.9996314844018102,1.0042765209382445
RCAT,0.9948542027888991,0.9980086247201093,0.9958393022291495,0.9916304011730205,0.982257247974012,0.9921946469070831,0.9922142800238184,0.9964414730337277,0.9978214217042003
RCG,0.9999311215675772,0.9959799441041671,1.0000411643218508,1.0001473511550314,1.004317659366635,1.0000890068759793,0.9998331906066027,1.0010689531020687,1.0015228142797048
RCI,1.0002717214733947,0.993527729888167,1.0008455234700662,1.000585035613661,0.9985498504115468,1.0009042212198704,1.0010323234245126,1.0019380164367595,1.002520634612598
RCII,1.0006708192065321,0.991889205754912,1.0008376572765445,1.0018777794464118,1.003339819063269,1.0017188803409447,1.0016553376114363,1.0007844267445343,1.004278414489894
RCKY,1.0002524637512251,0.9932813241958456,0.999896819430627,1.0035458978978797,1.002868268316481,1.0013884197514762,1.002988581647904,0.9986195956816107,1.0026994199738166
RCL,1.0004489957412392,0.9851407090210873,1.0010266823444671,1.0021173238162255,1.0015482174473949,1.0015350961279232,1.004917961678095,1.002585152725556,1.0052740234560102
RCMT,1.0000296462817468,0.9927063922219761,0.9997070998478145,1.0021342671736497,1.0003035695319709,1.000540060401184,1.0011459771398203,1.0018448207216464,1.0021834602290172
RCON,0.9982834710232952,0.9902383674014845,0.9972063008961795,1.0019576613498626,1.011193474919892,0.9973802209949282,1.0027717979097688,1.0003331419508155,1.003577811740343
RCS,1.0003275616111484,0.9968439672372623,1.0008231478980405,1.000822182442568,1.000460439739089,1.000419333486106,0.9996249707492284,1.0007618272626686,1.0014124150350558
RDCM,0.9993996356600866,0.9905074815912003,0.9995622939869445,1.00214986107558,0.9912607199064631,1.0012274855441556,1.0027779301749762,0.9987396420097486,1.0025328203495558
RDI,0.9997317205715043,0.9927413662237716,0.9998357133369654,0.9985360097782121,1.002563885085427,0.999991514039633,1.0015413645920423,1.0017872213252912,1.0021423114515262
RDIB,1.0004194364156547,0.9972800485786232,0.9997429807600475,1.0007031803714146,0.9958161492757224,1.0017891397015735,1.004168752949439,1.000587463012725,1.0008183532648212
RDN,1.0001018040039322,0.9859162705582241,0.9991830067315539,1.0025113151872276,1.0040086094325054,1.0020735446517905,1.0093031333152545,0.9998658650885784,1.0050052733517434
RDNT,1.0002648486962442,0.9903636331420125,1.0001409824101242,0.9989872774766854,1.004347099342051,1.0021363445001392,1.0064842022274,1.0015784433734458,1.0043539312152991
RDWR,1.0000694364690943,0.989348159037387,1.0005771460675137,1.0007316741289058,0.9955006763377353,1.0015290570834308,1.0033614846663588,1.001584011387786,1.0045606810853072
RDY,1.0005399126997403,0.9943796319619226,1.0010083480558722,1.0008233993103481,1.0011200612302702,1.0011816175936545,1.0029916014115472,1.000639811192326,1.002957988896786
RE,1.000440883733696,0.9941431822761054,1.000456935661119,1.00070297685188,1.0021306175050047,1.0010387245514216,1.0007527282713355,1.0013780138416568,1.0031807450854797
REFR,0.999555843693186,0.9899875508872732,1.0002103163111662,1.0015442073144318,0.9980966691428461,1.001454976674934,1.0005741202226826,1.0005203321568141,1.000720744538543
REG,1.0003859834027757,0.9931402910507726,1.0006000646584898,1.0012110434973933,0.9984648587061709,1.000544994034259,1.0023344978743054,1.001693360286446,1.0033281367549178
REGN,1.0002293324091087,0.987610599590038,1.0001838923430906,0.9994647401628052,1.0087849393119337,1.0021751152854845,1.0050398330819916,1.0027127906791218,1.0037349661420008
REI,0.9998786967933861,0.9928445297484135,1.0004043113730674,0.9966699569980944,1.005540654311922,1.0000294967314944,1.0026578079047048,1.00220170320313,1.0052635415606708
RELL,1.0000599736012121,0.9939347838193952,1.0002886587574056,1.001362217588605,1.0011744002517513,1.0003877890699333,1.0012591091085057,1.0012615532670575,1.0018338977736847
REPX,0.9987549423254889,0.9887007694124792,0.9998431328638806,1.0018112973276778,1.0035964974305878,1.000434484065055,1.0020149487397707,1.0010338109933836,0.9991676309750713
RES,1.0003908116020188,0.9909888427078641,1.0009243538869284,1.0017319947366354,0.9995754601229484,1.0010439672212421,1.000431629461035,1.0031797989534885,1.0040129951361103
RESP,1.0003632383909706,0.9925496041772147,1.0002528159416268,1.0013773583445353,1.0014757720653404,1.0013303104489946,1.0018977481109836,1.0017761860702004,1.0048930908850762
REX,1.0003335397789874,0.9905144687443097,1.001025173193857,1.000953536868878,1.0017521630972603,1.0011157698005295,1.000652031483203,1.0015447193513223,1.0039480669939909
RF,1.0003981787320324,0.9909563789934557,0.9992684554904263,1.0007820165571493,1.0016532081644696,1.001356818330328,1.001859128280166,1.001903258872323,1.0048747441553185
RFI,1.0003965930817635,0.9939447805699714,1.0007161282815962,1.0013436403252443,1.0005398550552567,1.0005274008314762,1.0024286257416428,1.0016154770954457,1.0027548830066986
RFIL,0.9999902135240158,0.9924741288481043,1.00043037945695,0.9998466005895815,0.9981635182232829,1.002001142830873,1.00092606002384,1.0012044372505737,1.0016899842652256
RFP,1.0000456214920335,0.9844362538143119,1.0018718368192934,1.0042554507679033,1.0005526658020698,1.001671340854186,1.0010312944528932,1.0020268039307956,1.0045660668947614
RGA,1.0004832832398465,0.9916691960971703,1.001006986255574,1.0010966187185057,1.0044290042859525,1.0010377844335023,1.0024792156584088,1.0025524394621728,1.0055185036329166
RGCO,1.0003511959901505,0.999150158460247,1.0003621302267844,1.0010215896738983,0.9993961877928452,1.0004356865637078,0.9995072396542704,1.0003185703198172,1.0009778497580797
RGEN,1.0000771168948117,0.9896265827001337,1.0012229326114654,0.9994866966553027,1.0004270037299525,1.0018613935296683,1.005095147213671,1.0015164002695536,1.0017378481504555
RGLD,1.0003617241066196,0.9956305095194105,1.0012000656214202,1.002429800258475,0.9973129428105089,1.0015705019056589,1.0026857157601439,0.9991693169019044,1.0006954443065623
RGLS,0.9980296076493045,0.9836690094437244,0.99743395266768,0.998164387598243,1.0010366728666147,0.9990494125005878,1.0054021374577247,1.0053166386114447,1.0033476842667743
RGP,1.000233778195895,0.9908137148883908,1.0001309775867442,1.0009538167611276,1.0015779668686213,1.001386711384826,1.0035847442606798,1.00213310556987,1.0040063642989199
RGR,1.0005638620701576,0.9955212406196421,0.9996507015509606,1.001311506831153,1.0022642764209644,1.0010312488671256,1.0022298215396084,1.0005562571440032,1.002271971561313
RGS,0.9999467771687268,0.9901734865434831,0.9997874520196107,1.0015661872841366,1.0034175573716555,1.0007103560554762,1.0030142277655485,1.0015006797246602,1.003249005282564
RH,1.000790465108785,0.9875370583280191,1.0015018734975616,0.9998660163360874,1.008213563026085,1.0018017016467529,1.001879790966387,1.0040238654810056,1.0058513643025382
RHI,1.0005873338555908,0.9912197300757456,1.000147072587521,1.0016662006744053,1.0003487901289299,1.0017161187882828,1.0016251887028458,1.0021072469181003,1.0051110995807087
RHP,1.0004740431129453,0.9893531899026153,1.000595988184676,1.0011878406946275,1.0011341398237317,1.00143261847063,1.0044442525622954,1.0021437478400863,1.0040917063895602
RICK,1.0000558237269637,0.9868882935894703,1.001574124249299,1.0010460640846985,0.9970854706529425,1.0012440350941745,1.0013455740393207,1.0028678836652283,1.0038982745390475
RIG,0.9999291908990005,0.9886778526447735,1.0003899844789457,1.000639913094602,1.0025272872768347,1.0004558196390259,1.0026534409366323,1.0023842772137224,1.004363321675536
RIGL,0.9994359762415002,0.9856954673305198,0.9999519932701314,0.9952952341086404,1.0032665726298555,1.0009353533479952,1.0005302698762837,1.0028787814316733,1.0063609571710936
RILY,1.000118830051806,0.9957345974998221,0.9999114406607468,0.9987642968538424,0.990268859323526,1.0015132163486438,0.9979005971359401,1.0036668803123745,1.0023949670732593
RJF,1.0005666078889643,0.9886667379803868,1.0002184580929765,1.0013500009228915,1.0018605286318834,1.0019614708527735,1.00122327623856,1.0029261758471435,1.0052173541221407
RL,1.0001991914909134,0.9901931001818233,1.0002667129307572,1.0000389950159263,1.0008143526554132,1.0015936889538197,1.0033066338107748,1.0017373696481386,1.0044641281551467
RLGT,1.000426285257974,0.9941778201663838,0.998781697322585,0.9980315137292126,0.9972651129587548,1.0022064216273834,0.9990464751656386,1.0060751323930701,1.0025486111196935
RLI,1.0006396100827464,0.9953137974665849,1.0003017292313177,1.0014285255190116,1.0017329433951003,1.0011157110274842,1.0013568149951353,1.001780300397243,1.002556036080413
RLJ,1.000016436523165,0.9875771660503904,1.0013912248910528,1.0004283794896147,1.0032182461163988,1.000711766712107,1.0014855395193827,1.0031547732354111,1.0041787785160785
RM,1.0004461078582552,0.9904284200979789,1.0004810579917536,1.0020683321304253,1.0035782972450764,1.0015675477573238,1.0021397137631187,1.0040308300567533,1.0020208297585695
RMBS,1.0001264117380793,0.9869111679859991,1.0007830392734547,1.0023942403466166,0.9970750529337271,1.0012205207033866,1.0008640166641014,1.0001503098698035,1.007488812953123
RMCF,1.0000474808325548,0.9951838716532231,0.9995567115789527,0.9997178471589354,1.0039346831507499,1.0009912925136837,1.0003561932088352,1.0029286302812792,1.0002340525886964
RMD,1.00083980286076,0.9938761623942415,1.0005489772364977,1.0021907330701922,1.0000278499232915,1.0017734836185292,1.0019120122381262,1.001247002641753,1.0039200581567762
RMT,1.0004159173740543,0.9906953635151109,1.000857807689316,1.0013725432057126,1.0032065494911764,1.0011932968043067,1.0024832670973023,1.001865944196042,1.0036396547378392
RMTI,0.9990802710442362,0.9868039899193881,1.000989544636237,0.9958266567993576,0.9969602500097694,1.0011474150683128,0.9994050159183868,1.0048504456106533,1.0008955734185374
RNR,1.0005329482705632,0.99644548454956,1.0003858095445777,1.001483648240817,1.000639655197265,1.0009651947891507,1.0010273441963784,1.00110997836617,1.0022441950337677
RNST,1.0002939740054844,0.9938231333930859,1.000558647797073,1.0005694449044125,1.0016903390650058,1.0005911168628367,1.002057290186185,1.0020894700189302,1.0026904705980357
ROCK,1.0002875564705533,0.9888244798629671,0.9999591772262023,1.0016385756566706,1.0024477250292925,1.0016237429242634,1.0038073326996504,1.0022300277670997,1.0044703850002732
ROG,1.000237993822444,0.9910553243989043,1.0002017202228508,1.0011668191825231,1.0001719078646043,1.0013490212625373,1.0018265926961758,1.0019347922138957,1.0037460551055364
ROIC,1.0002639620110447,0.9932202260335267,1.0009483595092572,1.0009668412285193,1.001214996820209,1.0003166744504766,1.0013781621889795,1.0016753933196125,1.0034796415222225
ROK,1.0006670776147453,0.9911031958706523,1.0010417946884427,1.0008938770587763,1.0005666507754865,1.001546646709109,1.0024428243003238,1.0022422754325442,1.00460156265329
ROL,1.000570982212178,0.9931110345098508,1.000544920896091,1.0019674265224807,1.0015423724259254,1.001033009011801,1.0011623353383892,1.0018417070799397,1.0036309292459817
ROP,1.0007452918255628,0.9916088037898207,1.0005016627427217,1.0021858162170274,1.001561344406772,1.0020068179714703,1.0025627943087092,1.0019586134380007,1.0037726197275372
ROST,1.0005983309162025,0.990948282256017,1.0010476780934994,1.0006189498815252,1.0034843513122764,1.0013198004310309,1.0002529703448928,1.0020457841308243,1.0047442762102061
RPM,1.0005337678047361,0.9922527551789795,1.0007937478047417,1.0016353606118498,1.0014333413674468,1.001166694686228,1.001489344260669,1.0018830007833803,1.0034913263866185
RPT,1.0001874371309911,0.9934276803467014,1.000481629857779,0.9999164121678875,0.9999156941815256,1.0002654372561952,1.0020995234433827,1.0020477450295515,1.002887186745887
RQI,1.0005239386692202,0.9896088916981283,1.0010598493517942,1.0036048176181045,0.9991496942112331,1.0008943130985692,1.002921174103076,1.002112500554109,1.004461208790841
RRC,0.9999730674004186,0.9928304241961617,0.9998131712685578,1.000736315137569,0.9991391313235044,1.0008853583700827,1.0005621086063694,1.0008317390433152,1.0043893584554007
RRGB,1.0002257799603527,0.9900310906435813,1.000395254808525,1.0022560871566109,1.0045430054079056,1.0006467492025926,1.004370225447112,1.0019346839505239,1.0040642003878086
RRTS,0.9987976658573998,0.9883702037135258,0.9983681937710088,1.0005354088163354,1.0035125512313743,0.9997663405185216,1.001872392935836,1.0013735887503752,1.0020158034512516
RRX,1.0004230832974603,0.9916470696082718,1.0003503051253066,1.0016310293375625,1.0012003065394401,1.0012845031249533,1.0012213473080092,1.0014761713588338,1.0039520584134234
RS,1.0006701666346163,0.9895229417108273,1.0007847436471027,1.0016709351304147,1.000648273157556,1.0017825855976026,1.003122108110785,1.002746473070039,1.004461623103073
RSG,1.000379229548727,0.9940948490402973,1.0000282074053013,1.0006266889048636,1.004632130977605,1.0011785804388016,1.001446570723657,1.0013804319301645,1.0037981245109737
RSSS,0.9998873537827305,0.9933427849943294,0.9993707136920773,1.001940684735794,1.0011653815728545,1.001768002868408,1.0035796572385038,0.9987944540292629,1.0000921136350824
RTX,1.0005411260524022,0.9919632106977381,1.0004602066205888,1.0023163742630552,1.0009748118415294,1.0012217095093177,1.0018396494959416,1.002164845463227,1.0039373644692864
RUTH,1.0000230482417507,0.9879024928986188,0.9989416975713501,1.0021691291960502,1.0046166401474677,1.0007885756519344,1.0046292465873505,1.000973723909492,1.0077452743049815
RVP,0.9991208101427047,0.9953926249693346,0.9982380411861204,0.9987474108852816,0.9952566138383702,1.0006523021927474,1.0007325872130555,0.9999936411880523,1.0003330207474297
RVSB,1.0001125645806546,0.9949315688869617,0.9998317337377162,1.0001757696799856,1.0026385579346453,1.0011447142032683,1.0022489454749428,1.0001119117828354,1.0018601868682
RVT,1.0004567866635363,0.9916747933054865,1.000541125192519,1.00126412578867,1.0006722947954996,1.0011680802244407,1.001453679670293,1.002117083818524,1.0036656102140065
RWT,1.0003393169307768,0.9905916798881291,1.0007220078832089,1.0012289880568166,1.0003401625424966,1.0011786515386354,1.002777888023768,1.0004016016807789,1.003899466581757
RY,1.0006019616166115,0.993639786621723,1.0003512744542604,1.0012361519292063,1.0028103540793232,1.0012061868124458,1.0021433374155373,1.0014938615142845,1.0037627779475897
RYN,1.0004258057713615,0.9925968521233637,1.0004592644553256,1.0020533215074792,0.9976808495124543,1.0009335945507283,1.00132622754059,1.002073714403359,1.0035546712361287
RZLT,0.997316048563103,0.9912482041706605,0.9933634362503259,1.0032972363794412,0.9879350628077334,0.9988224157520544,0.9984122115028343,0.9940588862860028,1.0019884792187728
SA,1.000223882446698,0.9949737684846796,0.9996258046114446,1.0012631297599253,1.0003942431720345,1.0014633511696596,1.0032456006671928,1.0020118589646314,1.0001995594935575
SAFT,1.000560601397118,0.9951336896138858,1.00083724950036,1.0006889779854777,1.0038773873250324,1.0010389988139772,1.0007682954642514,1.0009665237716001,1.0029922525659472
SAH,1.0004218319421923,0.985915420748926,1.001964481895733,1.0009433347032335,1.0030873920234924,1.0012937264845556,1.0035077899511475,1.0020249151493625,1.0049987237667937
SAIA,1.0006854518928767,0.990115593761308,1.0005849676155285,0.9981902777613014,1.0066990739610238,1.001904920318694,1.002988242290679,1.002659557554452,1.005594518963343
SAL,1.0004338543626123,0.9977895620614583,1.000892663245503,1.0000752137960378,1.0017752998187202,1.0008402616145993,1.0015683036932315,1.0005862796511822,1.0008407876872367
SALM,0.9992774365946921,0.9898879804872076,0.9984092418821806,1.0021725523561151,1.007363152580113,1.0000976924303095,1.002885966124157,1.00190747982849,1.003394874667424
SAM,1.0003456279756677,0.9950948765359672,1.000447267234088,1.001292097843167,1.0018105104133301,1.000286129820458,1.0001054769645994,1.0015191158249166,1.0033639678409194
SAND,1.0002591717173663,0.9928047356653713,1.0015110740406947,1.0021816142004238,1.002380557595757,0.9998500753619515,1.007601307871168,1.0017449083894057,1.001490081518634
SANG,0.9999535746590174,0.9931486692861893,0.9996040498721341,0.9997135207135761,1.0026469597395125,1.0020175265126932,0.9993139498559274,1.0002690530054306,1.0010228144421125
SANM,1.0003731127636752,0.9831253639425306,1.0005281579808811,1.0041831153053256,0.9994592957879382,1.0018878898513124,1.003358113225977,1.0019735976592723,1.0069079602996607
SANW,0.9995070814474368,0.99162754880101,1.0004485853917136,0.9993606629078899,0.9965604844880099,0.9997711072854331,1.0055259009685982,1.0006585883466264,1.001696361801224
SAR,1.0000407358735224,0.9917679090015593,1.0005911244921817,1.00137750444628,1.0033122252688722,1.0015085805207078,1.0038315926794947,0.9999712306563722,1.002896402374076
SASR,1.0002538581891318,0.9931581058704325,1.0000795078521876,1.0000436200560339,1.0039448312148003,1.000783453664751,1.0026766937387972,1.002001600426448,1.003397272566989
SATS,0.9998488417005396,0.9917945385072884,0.9992226795091085,1.0016916512137484,1.002857233167984,1.0013826500562966,1.002389316947701,1.0012721351413205,1.0030244641640522
SAVA,0.9999409256626535,0.9913322777499031,0.999442482523285,1.0003256291418763,1.005340423919464,1.0016290256448397,1.0008667843731913,1.0009193486981662,1.0041783130862878
SAVE,1.0003539228329676,0.9866236216183842,1.001831940140053,1.0002541548142525,1.0083615048080563,1.0011867961692604,1.0026856968829252,1.0043776184203743,1.0056588940102082
